SECTION_DE,SECTION_LE,ROAD_NUMBE,ROAD_HIERA,NO_OF_LANE,SECTION_WI,SPEED_LIMI,ROAD_CLASS,ROAD_NAME,DISTRICT_N,WARD_NAME,NSG_USRN,EAST_SUSSE,Section_ID,X,Y,Route_ID,Zone
99,15,U2383,M105,2,6.5,30,UU,BRISBANE QUAY,4 Eastbourne,Eastbourne,42700470,4b,1440U2383_/0014,0,266,877,26
99,15,U2275,M105,2,6.5,30,UU,HADLOW AVENUE,4 Eastbourne,Eastbourne,42701153,4b,1440U2275_/0012,0,596,587,28
99,15,U2334,M105,2,6.5,30,UU,TROSSACHS CLOSE,4 Eastbourne,Eastbourne,13200141,4b,1440U2334_/0012,0,971,778,28
99,16,U2613,M105,1,3.78,30,UU,HAMILTON QUAY,4 Eastbourne,Eastbourne,42701153,4b,1440U2613_/0013,0,1,429,26
99,16,U2222,M105,2,6.5,30,UU,VENTNOR CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2222_/0126,0,146,325,28
99,17,U2613,M105,1,3.78,30,UU,HAMILTON QUAY,3 Wealden,?,42701153,4b,1440U2613_/0010,0,6,261,26
99,16,U2196,M105,2,6.5,30,UU,WALKER CLOSE,4 Eastbourne,Eastbourne,42700907,4b,1440U2196_/0032,0,381,894,25
99,17,U2399,M105,2,6.5,30,UU,PHOENIX DRIVE,4 Eastbourne,Eastbourne,42700470,4b,1440U2399_/0032,0,376,664,26
99,17,U2008,M105,2,3.78,30,UU,HAWTHORN ROAD,4 Eastbourne,Eastbourne,0,4b,1440U2008_/0012,0,439,586,25
99,18,U2194,M105,2,6.5,30,UU,RODNEY CLOSE,4 Eastbourne,Eastbourne,16900608,4b,1440U2194_/0052,0,746,103,25
99,17,U2190,M105,2,6.5,30,UU,PRINCE WILLIAM PARADE,4 Eastbourne,Eastbourne,32500394,4b,1440U2190_/0003,0,36,658,25
99,18,U2297,M105,2,6.5,30,UU,CABURN CLOSE,4 Eastbourne,Eastbourne,13201021,4b,1440U2297_/0012,0,336,245,28
99,18,U2399,M105,2,6.5,30,UU,PHOENIX DRIVE,4 Eastbourne,Eastbourne,42703067,4b,1440U2399_/0034,0,626,755,26
99,18,U2194,M105,2,6.5,30,UU,VERNON CLOSE,4 Eastbourne,Eastbourne,42702324,4b,1440U2194_/0042,0,556,854,25
99,18,U2399,M105,2,6.5,30,UU,PHOENIX DRIVE,4 Eastbourne,Eastbourne,42700470,4b,1440U2399_/0042,0,906,715,26
99,19,U2296,M105,2,6.5,30,UU,BROAD OAK CLOSE,4 Eastbourne,Eastbourne,13201020,4b,1440U2296_/0020,0,346,217,28
99,19,U2272,M105,2,6.5,30,UU,BRENDON CLOSE,4 Eastbourne,Eastbourne,13200707,4b,1440U2272_/0012,0,6,25,28
99,20,U2196,M105,2,6.5,30,UU,PEYTON CLOSE,4 Eastbourne,Eastbourne,16901285,4b,1440U2196_/0023,0,76,368,25
99,19,U2550,M105,2,3.78,30,UU,MARTINIQUE WAY,4 Eastbourne,Eastbourne,42700470,4b,1440U2550_/0013,0,46,762,25
99,20,U2351,M105,2,6.5,30,UU,MAGDALEN CLOSE,4 Eastbourne,Eastbourne,42703067,4b,1440U2351_/0020,0,1,917,28
99,21,U2573,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4b,1440U2573_/0032,0,991,149,26
99,21,U2573,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4b,1440U2573_/0053,0,1,218,26
99,21,U2379,M104,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4a,1440U2379_/0017,0,1,342,26
99,20,U2294,M105,2,6.5,30,UU,BOSTON CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2294_/0012,0,986,657,25
99,22,U2366,M105,2,6.5,30,UU,CABOT CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2366_/0012,0,156,300,25
99,22,U2196,M105,2,6.5,30,UU,Wade Close,3 Wealden,Pevensey,32500396,4b,1440U2196_/0018,0,731,279,25
99,22,U2379,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42702620,4b,1440U2379_/0052,0,851,424,26
99,22,U2379,M104,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4a,1440U2379_/0013,0,766,288,26
99,22,U7327,M105,2,6.5,30,UU,MIDDLEHAM WAY,3 Wealden,Westham,42701747,4b,1440U7327F/0022,0,1,644,28
99,22,U2339,M105,2,6.5,30,UU,FLIMWELL CLOSE,4 Eastbourne,Eastbourne,13201017,4b,1440U2339_/0020,0,101,576,28
99,22,U2196,M199,1,0.1,30,UU,PEYTON CLOSE,4 Eastbourne,4 Eastbourne,42700907,9,1440U2196_/0028,0,316,581,25
99,23,U2222,M105,2,6.5,30,UU,Swanley Close,3 Wealden,Pevensey,42700933,4b,1440U2222_/0115,0,891,141,28
99,22,U2195,M105,2,6.5,30,UU,Gardner Close,3 Wealden,Pevensey,32500953,4b,1440U2195_/0072,0,216,768,25
99,23,U2196,M105,2,6.5,30,UU,Wade Close,3 Wealden,Pevensey,16901285,4b,1440U2196_/0015,0,456,358,25
99,23,U2612,M105,1,3.78,30,UU,HAMILTON QUAY,4 Eastbourne,?,42701153,4b,1440U2612_/0010,0,1,791,26
99,23,U2348,M105,2,6.5,30,UU,ELMWOOD GARDENS,4 Eastbourne,Eastbourne,42700470,4b,1440U2348_/0010,0,1,879,28
99,23,U2573,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4b,1440U2573_/0037,0,6,706,26
99,24,U2350,M105,2,6.5,30,UU,WINDSOR CLOSE,4 Eastbourne,Eastbourne,42700389,4b,1440U2350_/0010,0,6,477,28
99,25,U2222,M105,2,6.5,30,UU,VENTNOR CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2222_/0122,0,1,446,28
99,24,U2224,M105,2,6.5,30,UU,SHALFLEET CLOSE,4 Eastbourne,Eastbourne,42700933,4b,1440U2224_/0104,0,996,948,28
99,25,U2182,M105,2,6.5,30,UU,HAMMONDS DRIVE,4 Eastbourne,Eastbourne,42702324,4b,1440U2182_/0013,0,1,391,25
99,24,U2182,M105,2,6.5,30,UU,HAMMONDS DRIVE,4 Eastbourne,Eastbourne,42701671,4b,1440U2182_/0012,0,1,769,25
99,24,U2224,M105,2,6.5,30,UU,SHANKLIN CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2224_/0132,0,576,685,28
99,25,U2376,M105,2,6.5,30,UU,HARBOUR QUAY,4 Eastbourne,Eastbourne,42700470,4b,1440U2376_/0013,0,6,170,26
99,25,U2306,M105,2,6.5,30,UU,ELGAR WAY,4 Eastbourne,Eastbourne,42702612,4b,1440U2306_/0013,0,1,234,28
99,25,U2224,M105,2,6.5,30,UU,PRIMROSE CLOSE,4 Eastbourne,Eastbourne,13200686,4b,1440U2224_/0074,0,1,421,28
99,24,U2612,M105,1,3.78,30,UU,HAMILTON QUAY,3 Wealden,Pevensey,42701153,4b,1440U2612_/0015,0,1,611,26
99,25,U2379,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4b,1440U2379_/0033,0,6,703,26
99,26,U2222,M105,2,6.5,30,UU,FERN CLOSE,4 Eastbourne,Eastbourne,13201166,4b,1440U2222_/0082,0,1,210,28
99,25,U2195,M105,2,6.5,30,UU,Gardner Close,3 Wealden,Pevensey,32501527,4b,1440U2195_/0068,0,431,610,25
99,25,U2308,M105,2,6.5,30,UU,GALVESTON CLOSE,4 Eastbourne,Eastbourne,42700933,4b,1440U2308_/0020,0,1,599,25
99,26,U2196,M105,2,6.5,30,UU,WADE CLOSE,4 Eastbourne,Eastbourne,32500396,4b,1440U2196_/0014,0,441,540,25
99,27,U2195,M105,2,6.5,30,UU,Gardner Close,3 Wealden,Pevensey,32500953,4b,1440U2195_/0062,0,396,408,25
99,27,U2224,M105,2,6.5,30,UU,SHALFLEET CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2224_/0100,0,301,430,28
99,27,U2222,M105,2,6.5,30,UU,CULVER CLOSE,4 Eastbourne,Eastbourne,42700933,4b,1440U2222_/0132,0,481,39,28
99,26,U2342,M105,2,6.5,30,UU,PAGHAM CLOSE,4 Eastbourne,Eastbourne,13200487,4b,1440U2342_/0022,0,986,787,28
99,26,U2195,M105,2,6.5,30,UU,Gardner Close,3 Wealden,Pevensey,32500953,4b,1440U2195_/0066,0,206,844,25
99,28,U2224,M105,2,6.5,30,UU,CARISBROOKE CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2224_/0142,0,106,175,28
99,28,U2402,M105,2,6.5,30,UU,SAMOA WAY,4 Eastbourne,Eastbourne,13200141,4b,1440U2402_/0020,0,941,784,26
99,29,U2267,M105,2,6.5,30,UU,LARKSPUR DRIVE,4 Eastbourne,Eastbourne,42701153,4b,1440U2267_/0012,0,996,214,28
99,29,U2400,M105,2,6.5,30,UU,ANCHORAGE WAY,4 Eastbourne,Eastbourne,42700470,4b,1440U2400_/0020,0,866,179,26
99,28,U2224,M105,2,6.5,30,UU,HAREBELL CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2224_/0082,0,1,725,28
99,29,U2316,M105,2,6.5,30,UU,KILPATRICK CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2316_/0020,0,356,978,28
99,28,U2292,M105,2,6.5,30,UU,ATLANTIC DRIVE,4 Eastbourne,Eastbourne,42701153,4b,1440U2292_/0043,0,996,647,25
99,28,U7327B,M105,2,6.5,30,UU,MIDDLEHAM WAY,4 Eastbourne,Eastbourne,42701747,4b,1440U7327B/0025,0,1,660,28
99,28,U2225,M105,2,6.5,30,UU,HELVELLYN DRIVE,4 Eastbourne,Eastbourne,13201166,4b,1440U2225_/0044,0,1,882,28
99,29,U2224,M105,2,6.5,30,UU,SANDOWN CLOSE,4 Eastbourne,Eastbourne,42700933,4b,1440U2224_/0126,0,6,561,28
99,30,U2192,M105,2,6.5,30,UU,BLAKES WAY,4 Eastbourne,Eastbourne,42702324,4b,1440U2192_/0134,0,86,137,25
99,29,U2398,M105,2,6.5,30,UU,CHATHAM GREEN,4 Eastbourne,Eastbourne,42700470,4b,1440U2398_/0020,0,852,594,26
99,31,U2192,M105,2,6.5,30,UU,BLAKES WAY,4 Eastbourne,Eastbourne,42702324,4b,1440U2192_/0138,0,981,7,25
99,31,U2331,M105,2,6.5,30,UU,SHEFFIELD PARK WAY,4 Eastbourne,Eastbourne,13201019,4b,1440U2331_/0020,0,1,309,28
99,31,U2220,M105,2,6.5,30,UU,JAY CLOSE,4 Eastbourne,Eastbourne,42700907,4b,1440U2220_/0052,0,741,175,28
99,31,U2192,M105,2,6.5,30,UU,COLLINGWOOD CLOSE,4 Eastbourne,Eastbourne,16901285,4b,1440U2192_/0149,0,141,442,25
99,31,U2369,M105,2,6.5,30,UU,KINGSTON QUAY,4 Eastbourne,Eastbourne,42700470,4b,1440U2369_/0010,0,751,50,25
99,32,U2198,M105,2,6.5,30,UU,SLINDON CRESCENT,4 Eastbourne,Eastbourne,16901285,4b,1440U2198_/0022,0,516,45,28
99,32,U2225,M105,2,6.5,30,UU,RYDAL WAY,4 Eastbourne,Eastbourne,42700933,4b,1440U2225_/0042,0,996,485,28
99,31,U2192,M105,2,6.5,30,UU,BLAKES WAY,4 Eastbourne,Eastbourne,42702324,4b,1440U2192_/0132,0,26,592,25
99,32,U2413,M105,2,6.5,30,UU,SAN DIEGO WAY,4 Eastbourne,Eastbourne,42700470,4b,1440U2413_/0020,0,591,78,26
99,33,U2379,M104,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4a,1440U2379_/0010,0,6,186,26
99,32,U2345,M105,2,6.5,30,UU,ALVERSTONE CLOSE,4 Eastbourne,Eastbourne,42703067,4b,1440U2345_/0020,0,971,847,28
99,33,U2198,M105,2,6.5,30,UU,SLINDON CRESCENT,4 Eastbourne,Eastbourne,32500394,4b,1440U2198_/0024,0,626,333,28
99,32,U2342,M105,2,6.5,30,UU,PAGHAM CLOSE,4 Eastbourne,Eastbourne,42703067,4b,1440U2342_/0032,0,196,823,28
99,33,U2603,M105,2,6.5,30,UU,GOLDEN GATE WAY,4 Eastbourne,Eastbourne,42701153,4b,1440U2603_/0010,0,651,44,26
99,33,U7327,M105,2,6.5,30,UU,WILDWOOD,3 Wealden,Westham,42701747,4b,1440U7327F/0042,0,921,268,28
99,33,U2292,M105,2,6.5,30,UU,ATLANTIC DRIVE,4 Eastbourne,Eastbourne,42701153,4b,1440U2292_/0023,0,996,453,25
99,32,U2393,M105,2,6.5,30,UU,SANTA CRUZ DRIVE,3 Wealden,Pevensey,42700470,4b,1440U2393_/0010,0,36,690,25
99,32,U2573,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700389,4b,1440U2573_/0072,0,1,936,26
99,32,U2275,M105,2,6.5,30,UU,HODCOMBE CLOSE,4 Eastbourne,Eastbourne,13201239,4b,1440U2275_/0044,0,996,821,28
99,33,U2260,M105,2,6.5,30,UU,DICKENS WAY,4 Eastbourne,Eastbourne,13201185,4b,1440U2260_/0012,0,401,26,28
99,32,U2379,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4b,1440U2379_/0076,0,996,601,26
99,34,U2399,M105,2,6.5,30,UU,PHOENIX DRIVE,4 Eastbourne,Eastbourne,42700389,4b,1440U2399_/0040,0,636,468,26
99,33,U2621,M105,2,0,30,UU,EUGENE WAY,4 Eastbourne,?,42701153,4b,1440U2621_/0012,0,949,643,26
99,34,U2573,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42700470,4b,1440U2573_/0077,0,996,249,26
99,34,U2224,M105,2,6.5,30,UU,BEMBRIDGE ROAD,4 Eastbourne,Eastbourne,42701153,4b,1440U2224_/0111,0,1,769,28
99,35,U2342,M105,2,6.5,30,UU,PAGHAM CLOSE,4 Eastbourne,Eastbourne,13200679,4b,1440U2342_/0030,0,206,261,28
99,34,U2271,M105,2,6.5,30,UU,PENTLAND CLOSE,4 Eastbourne,Eastbourne,42702444,4b,1440U2271_/0116,0,691,789,28
99,35,U2292,M105,2,6.5,30,UU,ATLANTIC DRIVE,4 Eastbourne,Eastbourne,42701153,4b,1440U2292_/0033,0,1,164,25
99,35,U2361,M104,2,6.5,30,UU,THE CRUMBLES,4 Eastbourne,Eastbourne,42700470,4a,1440U2361_/0013,0,1,416,26
99,35,U2342,M105,2,6.5,30,UU,PAGHAM CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2342_/0020,0,6,342,28
99,36,U2303,M105,2,6.5,30,UU,DITCHLING CLOSE,4 Eastbourne,Eastbourne,13201025,4b,1440U2303_/0010,0,71,972,28
99,36,U2346,M105,2,6.5,30,UU,BRADING CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2346_/0020,0,891,88,28
99,35,U2260,M105,2,6.5,30,UU,DICKENS WAY,4 Eastbourne,Eastbourne,42700933,4b,1440U2260_/0014,0,841,705,28
99,36,U2351,M105,2,6.5,30,UU,MAGDALEN CLOSE,4 Eastbourne,Eastbourne,13200141,4b,1440U2351_/0010,0,1,240,28
99,35,U2573,M105,2,6.5,30,UU,PACIFIC DRIVE,4 Eastbourne,Eastbourne,42703067,4b,1440U2573_/0074,0,1,548,26
99,35,U2349,M105,2,6.5,30,UU,NEW COLLEGE CLOSE,4 Eastbourne,Eastbourne,13200662,4b,1440U2349_/0010,0,321,715,28
99,37,U2298,M105,2,6.5,30,UU,CAIRNGORM CLOSE,4 Eastbourne,Eastbourne,42700933,4b,1440U2298_/0020,0,666,411,28
99,37,U2218,M105,2,6.5,30,UU,WESTERHAM ROAD,4 Eastbourne,Eastbourne,32500394,4b,1440U2218_/0092,0,1,181,28
99,36,U2326,M105,2,6.5,30,UU,PLUMPTON CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2326_/0010,0,1,634,28
99,37,U2225,M105,2,6.5,30,UU,RYDAL WAY,4 Eastbourne,Eastbourne,13200668,4b,1440U2225_/0041,0,996,485,28
99,37,U2275,M105,2,6.5,30,UU,DEAN WOOD CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2275_/0076,0,1,451,28
99,37,U2299,M105,2,6.5,30,UU,CANUTE CLOSE,4 Eastbourne,Eastbourne,13201166,4b,1440U2299_/0010,0,1,87,25
99,37,U2275,M105,2,6.5,30,UU,BOSHIP CLOSE,4 Eastbourne,Eastbourne,42700933,4b,1440U2275_/0030,0,451,333,28
99,36,U2222,M105,2,6.5,30,UU,LAVENDER CLOSE,4 Eastbourne,Eastbourne,42702628,4b,1440U2222_/0140,0,1,765,28
99,38,U2192,M105,2,6.5,30,UU,VIAN AVENUE,4 Eastbourne,Eastbourne,32500396,4b,1440U2192_/0082,0,606,5,25
99,37,U7327,M105,2,6.5,30,UU,CASTLE BOLTON,3 Wealden,Westham,42701747,4b,1440U7327F/0034,0,1,523,28
99,37,U2224,M105,2,6.5,30,UU,CARISBROOKE CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2224_/0146,0,481,847,28
99,38,U2295,M105,2,6.5,30,UU,BRITTEN CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2295_/0020,0,146,139,28
99,37,U2335,M105,2,6.5,30,UU,TWEEDSMUIR CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2335_/0010,0,451,595,28
99,38,U2304,M105,2,6.5,30,UU,EDMUND CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2304_/0010,0,206,155,25
99,37,U2212,M105,2,6.5,30,UU,Sevenoaks Road,3 Wealden,Pevensey,16900068,4b,1440U2212_/0020,0,96,662,28
99,38,U2203,M105,2,6.5,30,UU,THE VINERIES,4 Eastbourne,Eastbourne,16901285,4b,1440U2203_/0090,0,6,843,28
99,39,U2187,M105,2,6.5,30,UU,Middleton Drive,3 Wealden,Pevensey,16900068,4b,1440U2187_/0022,0,116,132,25
99,39,U2203,M105,2,6.5,30,UU,ETCHINGHAM ROAD SERVICE ROAD 3,4 Eastbourne,Eastbourne,42700907,4b,1440U2203_/0025,0,701,49,28
99,39,U2379,M105,2,3.78,30,UU,DOWNLAND CLOSE,3 Wealden,Pevensey,42700470,4b,1440U2379_/0012,0,586,738,28
99,40,U2222,M105,2,6.5,30,UU,VENTNOR CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2222_/0124,0,1,198,28
99,39,U2225,M105,2,6.5,30,UU,HELVELLYN DRIVE,4 Eastbourne,Eastbourne,42701153,4b,1440U2225_/0046,0,356,502,28
99,40,U2413,M105,2,6.5,30,UU,SAN DIEGO WAY,4 Eastbourne,Eastbourne,42700470,4b,1440U2413_/0010,0,6,279,26
99,40,U2192,M105,2,6.5,30,UU,BLAKES WAY,4 Eastbourne,Eastbourne,42700907,4b,1440U2192_/0139,0,996,378,25
99,40,U2218,M105,2,6.5,30,UU,HAWKHURST CLOSE,4 Eastbourne,Eastbourne,32500396,4b,1440U2218_/0032,0,346,963,28
99,39,U2393,M105,2,6.5,30,UU,SANTA CRUZ DRIVE,3 Wealden,Pevensey,42700470,4b,1440U2393_/0015,0,201,782,25
99,40,U2271,M105,2,6.5,30,UU,MARLBOROUGH CLOSE,4 Eastbourne,Eastbourne,42700933,4b,1440U2271_/0100,0,1,501,28
99,40,U2601,M105,2,6.5,30,UU,LONG BEACH MEWS,4 Eastbourne,Eastbourne,42700470,4b,1440U2601_/0010,0,6,631,26
99,41,U2192,M105,2,6.5,30,UU,COLLINGWOOD CLOSE,4 Eastbourne,Eastbourne,16901285,4b,1440U2192_/0145,0,406,399,25
99,40,U2160,M105,2,6.5,30,UU,BEACH ROAD SERVICE ROAD,4 Eastbourne,Eastbourne,42700907,4b,1440U2160_/0140,0,1,902,24
99,41,U2209,M105,2,6.5,30,UU,JEROME CLOSE,4 Eastbourne,Eastbourne,13201114,4b,1440U2209_/0016,0,6,773,28
99,42,U2363,M105,2,6.5,30,UU,Madeira Way,3 Wealden,Pevensey,42700470,4b,1440U2363_/0015,0,671,233,25
99,41,U2211,M105,2,6.5,30,UU,CLOSE 3,4 Eastbourne,Eastbourne,42700907,4b,1440U2211_/0070,0,116,940,28
99,42,U2222,M105,2,6.5,30,UU,CULVER CLOSE,4 Eastbourne,Eastbourne,13201253,4b,1440U2222_/0134,0,1,382,28
99,42,U2292,M105,2,6.5,30,UU,WADE CLOSE,3 Wealden,Pevensey,13200686,4b,1440U2292_/0035,0,291,211,25
99,42,U2412,M105,2,6.5,30,UU,CALLAO QUAY,4 Eastbourne,Eastbourne,13200487,4b,1440U2412_/0010,0,626,408,26
99,42,U2271,M105,2,6.5,30,UU,HAMBLETON CLOSE,4 Eastbourne,Eastbourne,13200680,4b,1440U2271_/0093,0,1,641,28
99,43,U2305,M105,2,6.5,30,UU,EGBERT CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2305_/0010,0,1,38,25
99,42,U2621,M105,2,6.5,30,UU,EUGENE WAY,4 Eastbourne,Eastbourne,42701153,4b,1440U2621_/0010,0,596,863,26
99,43,U2312,M105,2,6.5,30,UU,HENGIST CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2312_/0010,0,996,148,25
99,43,U2395,M105,2,6.5,30,UU,BARBUDA QUAY,3 Wealden,Pevensey,42700470,4b,1440U2395_/0015,0,531,994,25
99,43,U2224,M105,2,6.5,30,UU,FOXGLOVE ROAD,4 Eastbourne,Eastbourne,42701153,4b,1440U2224_/0064,0,136,963,28
99,42,U2354,M105,2,6.5,30,UU,PLYMOUTH CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2354_/0010,0,871,672,25
99,43,U2225,M105,2,6.5,30,UU,GRASMERE CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2225_/0062,0,296,319,28
99,44,U2187,M105,2,6.5,30,UU,MIDDLETON DRIVE,3 Wealden,Pevensey,42700907,4b,1440U2187_/0015,0,606,985,25
99,43,U2319,M105,2,6.5,30,UU,LAUGHTON CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2319_/0010,0,506,933,28
99,44,U2275,M105,2,6.5,30,UU,HODCOMBE CLOSE,4 Eastbourne,Eastbourne,13200469,4b,1440U2275_/0042,0,996,1,28
99,44,U2203,M105,2,6.5,30,UU,REDFORD CLOSE,4 Eastbourne,Eastbourne,16900608,4b,1440U2203_/0060,0,1,254,28
99,43,U2198,M105,2,6.5,30,UU,GREAT CLIFFE ROAD,4 Eastbourne,Eastbourne,16901285,4b,1440U2198_/0030,0,1,561,28
99,44,U2208,M105,2,6.5,30,UU,CLOSE 9,4 Eastbourne,Eastbourne,32500394,4b,1440U2208_/0052,0,996,54,28
99,45,U2353,M105,2,6.5,30,UU,SOUTHAMPTON CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2353_/0010,0,961,383,25
99,44,U2222,M105,2,6.5,30,UU,SORREL DRIVE,4 Eastbourne,Eastbourne,13201166,4b,1440U2222_/0103,0,1,543,28
99,45,U2202,M105,2,6.5,30,UU,SAXBY CLOSE,4 Eastbourne,Eastbourne,32500394,4b,1440U2202_/0012,0,1,115,28
99,45,U2301,M105,2,6.5,30,UU,CHILTERN CLOSE,4 Eastbourne,Eastbourne,42701153,4b,1440U2301_/0020,0,181,393,28
99,44,U2271,M105,2,6.5,30,UU,QUANTOCK CLOSE,4 Eastbourne,Eastbourne,13200686,4b,1440U2271_/0084,0,106,635,28
99,46,U2194,M105,2,6.5,30,UU,SOMERVILLE CLOSE,4 Eastbourne,Eastbourne,16901285,4b,1440U2194_/0102,0,1,473,25
99,45,U7327B,M105,2,6.5,30,UU,WILDWOOD,4 Eastbourne,Eastbourne,42701747,4b,1440U7327B/0040,0,6,870,28
99,46,U2325,M105,2,6.5,30,UU,PILTDOWN WAY,4 Eastbourne,Eastbourne,13201022,4b,1440U2325_/0020,0,826,410,28
99,46,U2271,M105,2,6.5,30,UU,HAMBLETON CLOSE,4 Eastbourne,Eastbourne,13200689,4b,1440U2271_/0095,0,151,885,28
99,47,U2176,M105,2,6.5,30,UU,CHURCHDALE AVENUE,4 Eastbourne,Eastbourne,16900608,4b,1440U2176_/0030,0,1,208,24
99,48,U2175,M105,2,6.5,30,UU,BELLE VUE ROAD,4 Eastbourne,Eastbourne,42702324,4b,1440U2175_/0070,0,696,400,24
99,48,U2374,M105,2,6.5,30,UU,HAVANA COURT,4 Eastbourne,Eastbourne,42700379,4b,1440U2374_/0010,0,1,934,25
99,48,U2260,M105,2,6.5,30,UU,DICKENS WAY,4 Eastbourne,Eastbourne,13200680,4b,1440U2260_/0016,0,31,745,28
99,49,U2200,M105,2,6.5,30,UU,TANBRIDGE ROAD,4 Eastbourne,Eastbourne,42700907,4b,1440U2200_/0032,0,1,93,28
99,50,U2196,M105,2,6.5,30,UU,PEYTON CLOSE,4 Eastbourne,Eastbourne,42700907,4b,1440U2196_/0024,0,701,470,25
99,50,U2343,M105,2,6.5,30,UU,CORNISH CLOSE,4 Eastbourne,Eastbourne,42700470,4b,1440U2343_/0020,0,701,240,28
99,50,U2390,M105,2,6.5,30,UU,CAMPBELL MEWS,4 Eastbourne,Eastbourne,42700470,4b,1440U2390_/0010,0,531,436,26
99,49,U2203,M105,2,6.5,30,UU,CHAILEY CLOSE,4 Eastbourne,Eastbourne,42700907,4b,1440U2203_/0040,0,1,745,28
99,49,U2223,M105,2,6.5,30,UU,MILFOIL DRIVE,4 Eastbourne,Eastbourne,13201166,4b,1440U2223_/0014,0,6,570,28
99,50,U2209,M105,2,6.5,30,UU,JEROME CLOSE,4 Eastbourne,Eastbourne,42702324,4b,1440U2209_/0012,0,1,158,28
99,50,U2382,M105,2,6.5,30,UU,TASMANIA WAY,4 Eastbourne,Eastbourne,42700470,4b,1440U2382_/0010,0,1,633,26
99,51,U2208,M105,2,6.5,30,UU,CLOSE 18,4 Eastbourne,Eastbourne,32500394,4b,1440U2208_/0030,0,996,461,28
99,51,U2220,M105,2,6.5,30,UU,HERON CLOSE,4 Eastbourne,Eastbourne,42702324,4b,1440U2220_/0092,0,1,272,28
99,50,U2160,M105,2,6.5,30,UU,SEASIDE SERVICE ROAD,4 Eastbourne,Eastbourne,42700907,4b,1440U2160_/0130,0,1,869,24
99,50,U2195,M105,2,6.5,30,UU,WOODWARD CLOSE,4 Eastbourne,Eastbourne,32500396,4b,1440U2195_/0040,0,1,801,25
99,51,U2224,M105,2,6.5,30,UU,FOXGLOVE ROAD,4 Eastbourne,Eastbourne,13201239,4b,1440U2224_/0062,0,711,481,28
99,50,U2280,M105,2,6.5,30,UU,HUDSON CLOSE,4 Eastbourne,Eastbourne,13201166,4b,1440U2280_/0010,0,1,881,25
99,50,U2314,M105,2,6.5,30,UU,HORSA CLOSE,4 Eastbourne,Eastbourne,13201166,4b,1440U2314_/0010,0,6,783,25
99,51,U2389,M105,2,6.5,30,UU,JOHNSTON PLACE,4 Eastbourne,Eastbourne,42700470,4b,1440U2389_/0010,0,531,958,26
99,50,U2271,M105,2,6.5,30,UU,PENTLAND CLOSE,4 Eastbourne,Eastbourne,42702612,4b,1440U2271_/0113,0,6,930,28
99,51,U2194,M105,2,6.5,30,UU,CORNWALLIS CLOSE,4 Eastbourne,Eastbourne,16901285,4b,1440U2194_/0060,0,871,658,25
99,52,U2307,M105,2,6.5,30,UU,ETHELRED CLOSE,4 Eastbourne,Eastbourne,13201239,4b,1440U2307_/0010,0,71,365,25
