SectionID,Chainage,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,4000,Direction,StartCh,EndCh,Length,SECTION_LE,Network
1440U7584_/0010,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,151.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,151.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,151.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,151.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,152.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,152.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,152.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,152.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,153.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,153.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,153.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,153.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,154.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,154.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,154.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,154.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,155.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,155.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,155.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
