SectionID,Chainage,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,4000,Direction,StartCh,EndCh,Length,SECTION_LE,Network
1440U7711_/0010,375.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,376.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,376.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,376.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,376.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,376.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,377.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,377.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,377.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,377.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,377.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,378.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,378.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,378.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,378.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,378.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
